timestamp,aggregate_hourly_kW
2012-02-19 22:00:00,103788.875
2012-02-19 23:00:00,77960.41
2012-02-20 00:00:00,63954.64
2012-02-20 01:00:00,58933.73
2012-02-20 02:00:00,56751.844
2012-02-20 03:00:00,55981.355
2012-02-20 04:00:00,56704.86
2012-02-20 05:00:00,60776.08
2012-02-20 06:00:00,77433.2
2012-02-20 07:00:00,97966.86
2012-02-20 08:00:00,104067.62
2012-02-20 09:00:00,118495.25
2012-02-20 10:00:00,121771.39
2012-02-20 11:00:00,124753.11
2012-02-20 12:00:00,125366.13
2012-02-20 13:00:00,126035.76
2012-02-20 14:00:00,124200.88
2012-02-20 15:00:00,125087.25
2012-02-20 16:00:00,126381.72
2012-02-20 17:00:00,128590.836
2012-02-20 18:00:00,133314.86
2012-02-20 19:00:00,132192.42
2012-02-20 20:00:00,127232.5
2012-02-20 21:00:00,120446.266
2012-02-20 22:00:00,110330.57
2012-02-20 23:00:00,91510.05
2012-02-21 00:00:00,71035.85
2012-02-21 01:00:00,62693.55
2012-02-21 02:00:00,60393.418
2012-02-21 03:00:00,57390.793
2012-02-21 04:00:00,58802.684
2012-02-21 05:00:00,61881.78
2012-02-21 06:00:00,77379.59
2012-02-21 07:00:00,96471.42
2012-02-21 08:00:00,103299.24
2012-02-21 09:00:00,116900.6
2012-02-21 10:00:00,122626.69
2012-02-21 11:00:00,124057.484
2012-02-21 12:00:00,123714.945
2012-02-21 13:00:00,126392.94
2012-02-21 14:00:00,123072.26
2012-02-21 15:00:00,123093.234
2012-02-21 16:00:00,123744.016
2012-02-21 17:00:00,127072.91
2012-02-21 18:00:00,130853.69
2012-02-21 19:00:00,130688.93
2012-02-21 20:00:00,124494.9
2012-02-21 21:00:00,119480.87
2012-02-21 22:00:00,107007.42
2012-02-21 23:00:00,83106.625
2012-02-22 00:00:00,68096.17
2012-02-22 01:00:00,61118.023
2012-02-22 02:00:00,58787.344
2012-02-22 03:00:00,58027.766
2012-02-22 04:00:00,58529.3
2012-02-22 05:00:00,60724.254
2012-02-22 06:00:00,77021.33
2012-02-22 07:00:00,97259.38
2012-02-22 08:00:00,104349.766
2012-02-22 09:00:00,119559.55
2012-02-22 10:00:00,122264.08
2012-02-22 11:00:00,120552.13
2012-02-22 12:00:00,121892.164
2012-02-22 13:00:00,124237.39
2012-02-22 14:00:00,124571.555
2012-02-22 15:00:00,124897.43
2012-02-22 16:00:00,125839.81
2012-02-22 17:00:00,126857.61
2012-02-22 18:00:00,130560.77
2012-02-22 19:00:00,131388.1
2012-02-22 20:00:00,126404.836
2012-02-22 21:00:00,119336.96
2012-02-22 22:00:00,108057.43
2012-02-22 23:00:00,89460.79
2012-02-23 00:00:00,69200.914
2012-02-23 01:00:00,61448.848
2012-02-23 02:00:00,58747.18
2012-02-23 03:00:00,58117.49
2012-02-23 04:00:00,57556.98
2012-02-23 05:00:00,62251.082
2012-02-23 06:00:00,78223.914
2012-02-23 07:00:00,98905.43
2012-02-23 08:00:00,103050.805
2012-02-23 09:00:00,119055.63
2012-02-23 10:00:00,122906.39
2012-02-23 11:00:00,123451.875
2012-02-23 12:00:00,122849.836
2012-02-23 13:00:00,125230.37
2012-02-23 14:00:00,123898.07
2012-02-23 15:00:00,125184.13
2012-02-23 16:00:00,127811.125
2012-02-23 17:00:00,127126.36
2012-02-23 18:00:00,129494.98
2012-02-23 19:00:00,130729.11
2012-02-23 20:00:00,125834.32
2012-02-23 21:00:00,120411.86
2012-02-23 22:00:00,109318.87
2012-02-23 23:00:00,89141.94
2012-02-24 00:00:00,70201.34
2012-02-24 01:00:00,61666.41
2012-02-24 02:00:00,57542.664
2012-02-24 03:00:00,55836.438
2012-02-24 04:00:00,58836.633
2012-02-24 05:00:00,64732.67
2012-02-24 06:00:00,79342.52
2012-02-24 07:00:00,97668.8
2012-02-24 08:00:00,105630.62
2012-02-24 09:00:00,120391.77
2012-02-24 10:00:00,122132.63
2012-02-24 11:00:00,122930.29
2012-02-24 12:00:00,122740.62
2012-02-24 13:00:00,125174.5
2012-02-24 14:00:00,125066.91
2012-02-24 15:00:00,124684.91
2012-02-24 16:00:00,126784.35
2012-02-24 17:00:00,128657.65
2012-02-24 18:00:00,132765.03
2012-02-24 19:00:00,133646.25
2012-02-24 20:00:00,129763.75
2012-02-24 21:00:00,123520.53
2012-02-24 22:00:00,113851.34
2012-02-24 23:00:00,96335.13
2012-02-25 00:00:00,72214.48
2012-02-25 01:00:00,62591.66
2012-02-25 02:00:00,60224.86
2012-02-25 03:00:00,58203.562
2012-02-25 04:00:00,58650.008
2012-02-25 05:00:00,63919.305
2012-02-25 06:00:00,76322.16
2012-02-25 07:00:00,100636.02
2012-02-25 08:00:00,107613.47
2012-02-25 09:00:00,119955.85
2012-02-25 10:00:00,126945.97
2012-02-25 11:00:00,126572.445
2012-02-25 12:00:00,127050.77
2012-02-25 13:00:00,127612.305
2012-02-25 14:00:00,126060.2
2012-02-25 15:00:00,126743.055
2012-02-25 16:00:00,129356.086
2012-02-25 17:00:00,127879.086
2012-02-25 18:00:00,131339.03
2012-02-25 19:00:00,133305.02
2012-02-25 20:00:00,128210.984
2012-02-25 21:00:00,123560.06
2012-02-25 22:00:00,112963.85
2012-02-25 23:00:00,94587.13
2012-02-26 00:00:00,71792.445
2012-02-26 01:00:00,60382.316
2012-02-26 02:00:00,56931.004
2012-02-26 03:00:00,55912.055
2012-02-26 04:00:00,57652.31
2012-02-26 05:00:00,61011.26
2012-02-26 06:00:00,74497.305
2012-02-26 07:00:00,97045.305
2012-02-26 08:00:00,103121.734
2012-02-26 09:00:00,120767.055
2012-02-26 10:00:00,126256.87
2012-02-26 11:00:00,126276.71
2012-02-26 12:00:00,126176.805
2012-02-26 13:00:00,124610.58
2012-02-26 14:00:00,123423.75
2012-02-26 15:00:00,124574.49
2012-02-26 16:00:00,127167.49
2012-02-26 17:00:00,127398.625
2012-02-26 18:00:00,127435.4
2012-02-26 19:00:00,130120.984
2012-02-26 20:00:00,125432.78
2012-02-26 21:00:00,119442.52
2012-02-26 22:00:00,104243.25
2012-02-26 23:00:00,78588.47
2012-02-27 00:00:00,65992.414
2012-02-27 01:00:00,61211.92
2012-02-27 02:00:00,58066.945
2012-02-27 03:00:00,57167.152
2012-02-27 04:00:00,57380.445
2012-02-27 05:00:00,62282.76
2012-02-27 06:00:00,78250.734
2012-02-27 07:00:00,95729.52
2012-02-27 08:00:00,102073.21
2012-02-27 09:00:00,116595.016
2012-02-27 10:00:00,119709.44
2012-02-27 11:00:00,121010.664
2012-02-27 12:00:00,122051.13
2012-02-27 13:00:00,121961.57
2012-02-27 14:00:00,122098.2
2012-02-27 15:00:00,121731.65
2012-02-27 16:00:00,127997.945
2012-02-27 17:00:00,128421.375
2012-02-27 18:00:00,130751.0
2012-02-27 19:00:00,131778.53
2012-02-27 20:00:00,127974.35
2012-02-27 21:00:00,122266.15
2012-02-27 22:00:00,111834.86
2012-02-27 23:00:00,93856.57
2012-02-28 00:00:00,72215.31
2012-02-28 01:00:00,64069.47
2012-02-28 02:00:00,61488.184
2012-02-28 03:00:00,59906.543
2012-02-28 04:00:00,60512.156
2012-02-28 05:00:00,66064.64
2012-02-28 06:00:00,78368.016
2012-02-28 07:00:00,98463.88
2012-02-28 08:00:00,103223.53
2012-02-28 09:00:00,120024.37
2012-02-28 10:00:00,124389.77
2012-02-28 11:00:00,124147.18
2012-02-28 12:00:00,123633.85
2012-02-28 13:00:00,125545.766
2012-02-28 14:00:00,124632.41
2012-02-28 15:00:00,126176.18
2012-02-28 16:00:00,127070.96
2012-02-28 17:00:00,128085.164
2012-02-28 18:00:00,131020.31
2012-02-28 19:00:00,132509.05
2012-02-28 20:00:00,128116.06
2012-02-28 21:00:00,121901.39
2012-02-28 22:00:00,109678.07
2012-02-28 23:00:00,86206.19
2012-02-29 00:00:00,68503.95
2012-02-29 01:00:00,61087.84
2012-02-29 02:00:00,58461.312
2012-02-29 03:00:00,56993.594
2012-02-29 04:00:00,57920.945
2012-02-29 05:00:00,61671.008
2012-02-29 06:00:00,76867.61
2012-02-29 07:00:00,98164.195
2012-02-29 08:00:00,103762.53
2012-02-29 09:00:00,118859.08
2012-02-29 10:00:00,123659.88
2012-02-29 11:00:00,123964.09
2012-02-29 12:00:00,124726.695
2012-02-29 13:00:00,125003.81
2012-02-29 14:00:00,124279.71
2012-02-29 15:00:00,124507.53
2012-02-29 16:00:00,126918.52
2012-02-29 17:00:00,127099.69
2012-02-29 18:00:00,130286.586
2012-02-29 19:00:00,132331.2
2012-02-29 20:00:00,127676.33
2012-02-29 21:00:00,123083.11
2012-02-29 22:00:00,108843.66
2012-02-29 23:00:00,89889.58
2012-03-01 00:00:00,68596.73
2012-03-01 01:00:00,60694.453
2012-03-01 02:00:00,57951.88
2012-03-01 03:00:00,57788.12
2012-03-01 04:00:00,59133.11
2012-03-01 05:00:00,62200.727
2012-03-01 06:00:00,76020.13
2012-03-01 07:00:00,99398.67
2012-03-01 08:00:00,104004.99
2012-03-01 09:00:00,120119.63
2012-03-01 10:00:00,122885.48
2012-03-01 11:00:00,122914.76
2012-03-01 12:00:00,123727.15
2012-03-01 13:00:00,126791.65
2012-03-01 14:00:00,124095.53
2012-03-01 15:00:00,123769.88
2012-03-01 16:00:00,127345.75
2012-03-01 17:00:00,127466.586
2012-03-01 18:00:00,131206.92
2012-03-01 19:00:00,132763.17
2012-03-01 20:00:00,127806.3
2012-03-01 21:00:00,121900.195
2012-03-01 22:00:00,110454.23
2012-03-01 23:00:00,89596.68
2012-03-02 00:00:00,68459.42
2012-03-02 01:00:00,60800.477
2012-03-02 02:00:00,58221.867
2012-03-02 03:00:00,57227.04
2012-03-02 04:00:00,58027.316
2012-03-02 05:00:00,62865.96
2012-03-02 06:00:00,76175.25
2012-03-02 07:00:00,97041.914
2012-03-02 08:00:00,102416.51
2012-03-02 09:00:00,119050.836
2012-03-02 10:00:00,126065.57
2012-03-02 11:00:00,125996.414
2012-03-02 12:00:00,122894.7
2012-03-02 13:00:00,126179.055
2012-03-02 14:00:00,126422.195
2012-03-02 15:00:00,127365.95
2012-03-02 16:00:00,128488.98
2012-03-02 17:00:00,130071.484
2012-03-02 18:00:00,132159.31
2012-03-02 19:00:00,135356.25
2012-03-02 20:00:00,129709.39
2012-03-02 21:00:00,125318.14
2012-03-02 22:00:00,115903.836
2012-03-02 23:00:00,96977.38
2012-03-03 00:00:00,73381.2
2012-03-03 01:00:00,62631.81
2012-03-03 02:00:00,59436.96
2012-03-03 03:00:00,57748.848
2012-03-03 04:00:00,60103.023
2012-03-03 05:00:00,66112.81
2012-03-03 06:00:00,78589.99
2012-03-03 07:00:00,99903.4
2012-03-03 08:00:00,104805.42
2012-03-03 09:00:00,122595.67
2012-03-03 10:00:00,129048.625
2012-03-03 11:00:00,130811.734
2012-03-03 12:00:00,132967.78
2012-03-03 13:00:00,130537.26
2012-03-03 14:00:00,127986.1
2012-03-03 15:00:00,129523.95
2012-03-03 16:00:00,130965.52
2012-03-03 17:00:00,130585.516
2012-03-03 18:00:00,133957.39
2012-03-03 19:00:00,135737.97
2012-03-03 20:00:00,131824.19
2012-03-03 21:00:00,125330.9
2012-03-03 22:00:00,115529.34
2012-03-03 23:00:00,97748.81
2012-03-04 00:00:00,74733.66
2012-03-04 01:00:00,64608.32
2012-03-04 02:00:00,61252.105
2012-03-04 03:00:00,60608.56
2012-03-04 04:00:00,60044.88
2012-03-04 05:00:00,65171.34
2012-03-04 06:00:00,83499.82
2012-03-04 07:00:00,99093.016
2012-03-04 08:00:00,102852.92
2012-03-04 09:00:00,122899.81
2012-03-04 10:00:00,129071.92
2012-03-04 11:00:00,130998.195
2012-03-04 12:00:00,127720.15
2012-03-04 13:00:00,124769.7
2012-03-04 14:00:00,123519.04
2012-03-04 15:00:00,124439.77
2012-03-04 16:00:00,127070.51
2012-03-04 17:00:00,126746.13
2012-03-04 18:00:00,127679.16
2012-03-04 19:00:00,131175.55
2012-03-04 20:00:00,125346.336
2012-03-04 21:00:00,121128.945
2012-03-04 22:00:00,105696.99
2012-03-04 23:00:00,81603.99
2012-03-05 00:00:00,67423.17
2012-03-05 01:00:00,61834.05
2012-03-05 02:00:00,59612.395
2012-03-05 03:00:00,58864.734
2012-03-05 04:00:00,58053.438
2012-03-05 05:00:00,64401.22
2012-03-05 06:00:00,79691.195
2012-03-05 07:00:00,97564.83
2012-03-05 08:00:00,100463.69
2012-03-05 09:00:00,115528.51
2012-03-05 10:00:00,120646.484
2012-03-05 11:00:00,120057.55
2012-03-05 12:00:00,119187.2
2012-03-05 13:00:00,124395.734
2012-03-05 14:00:00,123409.07
2012-03-05 15:00:00,123893.3
2012-03-05 16:00:00,123939.33
2012-03-05 17:00:00,124390.1
2012-03-05 18:00:00,127730.016
2012-03-05 19:00:00,130460.91
2012-03-05 20:00:00,125175.39
2012-03-05 21:00:00,120357.28
2012-03-05 22:00:00,108306.45
2012-03-05 23:00:00,90208.07
2012-03-06 00:00:00,69886.35
2012-03-06 01:00:00,62936.957
2012-03-06 02:00:00,60593.574
2012-03-06 03:00:00,59707.32
2012-03-06 04:00:00,59001.906
2012-03-06 05:00:00,65531.125
2012-03-06 06:00:00,79769.69
2012-03-06 07:00:00,98286.36
2012-03-06 08:00:00,101859.38
2012-03-06 09:00:00,116678.305
2012-03-06 10:00:00,121237.89
2012-03-06 11:00:00,120508.84
2012-03-06 12:00:00,121425.09
2012-03-06 13:00:00,123497.95
2012-03-06 14:00:00,122721.74
2012-03-06 15:00:00,123332.81
2012-03-06 16:00:00,124651.08
2012-03-06 17:00:00,126232.82
2012-03-06 18:00:00,127535.26
2012-03-06 19:00:00,130367.06
2012-03-06 20:00:00,125622.54
2012-03-06 21:00:00,120344.945
2012-03-06 22:00:00,109131.55
2012-03-06 23:00:00,88846.93
2012-03-07 00:00:00,68960.336
2012-03-07 01:00:00,61250.074
2012-03-07 02:00:00,59827.94
2012-03-07 03:00:00,58271.074
2012-03-07 04:00:00,58255.254
2012-03-07 05:00:00,65684.16
2012-03-07 06:00:00,79740.23
2012-03-07 07:00:00,99668.15
2012-03-07 08:00:00,103543.016
2012-03-07 09:00:00,115882.914
2012-03-07 10:00:00,122515.055
2012-03-07 11:00:00,121814.195
2012-03-07 12:00:00,122483.12
2012-03-07 13:00:00,123710.414
2012-03-07 14:00:00,123046.336
2012-03-07 15:00:00,125009.586
2012-03-07 16:00:00,126734.97
2012-03-07 17:00:00,127597.57
2012-03-07 18:00:00,128396.414
2012-03-07 19:00:00,130186.29
2012-03-07 20:00:00,127219.914
2012-03-07 21:00:00,121364.53
2012-03-07 22:00:00,110581.16
2012-03-07 23:00:00,90131.73
2012-03-08 00:00:00,69541.375
2012-03-08 01:00:00,62081.594
2012-03-08 02:00:00,60300.95
2012-03-08 03:00:00,58262.535
2012-03-08 04:00:00,58606.273
2012-03-08 05:00:00,64605.65
2012-03-08 06:00:00,80702.31
2012-03-08 07:00:00,99445.664
2012-03-08 08:00:00,101991.26
2012-03-08 09:00:00,115653.41
2012-03-08 10:00:00,121696.6
2012-03-08 11:00:00,122207.33
2012-03-08 12:00:00,123437.01
2012-03-08 13:00:00,127821.695
2012-03-08 14:00:00,127130.445
2012-03-08 15:00:00,127641.695
2012-03-08 16:00:00,127618.516
2012-03-08 17:00:00,128964.4
2012-03-08 18:00:00,130233.086
2012-03-08 19:00:00,131709.25
2012-03-08 20:00:00,129376.35
2012-03-08 21:00:00,123371.625
2012-03-08 22:00:00,111060.375
2012-03-08 23:00:00,90450.836
2012-03-09 00:00:00,71726.69
2012-03-09 01:00:00,66772.76
2012-03-09 02:00:00,60951.742
2012-03-09 03:00:00,61086.11
2012-03-09 04:00:00,60066.418
2012-03-09 05:00:00,63908.105
2012-03-09 06:00:00,80057.75
2012-03-09 07:00:00,97142.14
2012-03-09 08:00:00,99899.195
2012-03-09 09:00:00,115784.13
2012-03-09 10:00:00,121619.05
2012-03-09 11:00:00,122133.17
2012-03-09 12:00:00,122462.7
2012-03-09 13:00:00,124369.25
2012-03-09 14:00:00,124530.55
2012-03-09 15:00:00,125079.65
2012-03-09 16:00:00,127796.91
2012-03-09 17:00:00,130522.64
2012-03-09 18:00:00,129719.73
2012-03-09 19:00:00,132890.95
2012-03-09 20:00:00,128122.66
2012-03-09 21:00:00,123513.41
2012-03-09 22:00:00,115955.17
2012-03-09 23:00:00,98661.84
2012-03-10 00:00:00,74699.766
2012-03-10 01:00:00,64612.562
2012-03-10 02:00:00,62215.875
2012-03-10 03:00:00,60970.83
2012-03-10 04:00:00,62144.668
2012-03-10 05:00:00,65073.977
2012-03-10 06:00:00,80586.54
2012-03-10 07:00:00,99220.9
2012-03-10 08:00:00,101048.82
2012-03-10 09:00:00,117019.2
2012-03-10 10:00:00,125938.83
2012-03-10 11:00:00,127870.39
2012-03-10 12:00:00,128436.44
2012-03-10 13:00:00,128023.48
2012-03-10 14:00:00,126270.6
2012-03-10 15:00:00,128983.71
2012-03-10 16:00:00,129217.47
2012-03-10 17:00:00,128416.64
2012-03-10 18:00:00,130816.31
2012-03-10 19:00:00,132650.84
2012-03-10 20:00:00,128400.73
2012-03-10 21:00:00,123634.52
2012-03-10 22:00:00,113658.64
2012-03-10 23:00:00,96945.0
2012-03-11 00:00:00,73378.05
2012-03-11 01:00:00,63816.598
2012-03-11 02:00:00,60086.44
2012-03-11 03:00:00,60398.08
2012-03-11 04:00:00,59679.395
2012-03-11 05:00:00,63109.332
2012-03-11 06:00:00,80203.336
2012-03-11 07:00:00,98055.2
2012-03-11 08:00:00,99438.875
2012-03-11 09:00:00,117317.34
2012-03-11 10:00:00,124908.38
2012-03-11 11:00:00,126667.875
2012-03-11 12:00:00,127665.734
2012-03-11 13:00:00,125672.96
2012-03-11 14:00:00,122929.016
2012-03-11 15:00:00,125000.44
2012-03-11 16:00:00,126421.586
2012-03-11 17:00:00,127831.35
2012-03-11 18:00:00,129651.07
2012-03-11 19:00:00,131665.12
2012-03-11 20:00:00,125618.58
2012-03-11 21:00:00,120464.26
2012-03-11 22:00:00,106970.11
2012-03-11 23:00:00,83996.67
2012-03-12 00:00:00,73104.84
2012-03-12 01:00:00,66956.96
2012-03-12 02:00:00,65810.84
2012-03-12 03:00:00,63998.133
2012-03-12 04:00:00,63858.047
2012-03-12 05:00:00,68433.66
2012-03-12 06:00:00,81394.06
2012-03-12 07:00:00,99865.17
2012-03-12 08:00:00,98607.75
2012-03-12 09:00:00,114770.11
2012-03-12 10:00:00,120365.484
2012-03-12 11:00:00,122002.15
2012-03-12 12:00:00,124415.78
2012-03-12 13:00:00,126256.47
2012-03-12 14:00:00,124887.65
2012-03-12 15:00:00,127784.76
2012-03-12 16:00:00,127084.086
2012-03-12 17:00:00,126709.71
2012-03-12 18:00:00,128593.98
2012-03-12 19:00:00,129920.31
2012-03-12 20:00:00,127070.39
2012-03-12 21:00:00,121973.18
2012-03-12 22:00:00,111017.63
2012-03-12 23:00:00,90321.76
2012-03-13 00:00:00,69027.305
2012-03-13 01:00:00,62141.09
2012-03-13 02:00:00,59285.863
2012-03-13 03:00:00,57480.207
2012-03-13 04:00:00,59078.695
2012-03-13 05:00:00,64214.406
2012-03-13 06:00:00,77338.33
2012-03-13 07:00:00,98418.93
2012-03-13 08:00:00,98592.53
2012-03-13 09:00:00,116070.484
2012-03-13 10:00:00,122910.055
2012-03-13 11:00:00,125264.24
2012-03-13 12:00:00,127540.055
2012-03-13 13:00:00,130779.1
2012-03-13 14:00:00,129704.5
2012-03-13 15:00:00,132144.72
2012-03-13 16:00:00,130594.46
2012-03-13 17:00:00,129061.08
2012-03-13 18:00:00,129673.445
2012-03-13 19:00:00,132153.38
2012-03-13 20:00:00,128394.336
2012-03-13 21:00:00,123442.81
2012-03-13 22:00:00,111496.54
2012-03-13 23:00:00,91046.78
2012-03-14 00:00:00,71211.61
2012-03-14 01:00:00,62136.477
2012-03-14 02:00:00,59137.52
2012-03-14 03:00:00,57555.457
2012-03-14 04:00:00,60281.34
2012-03-14 05:00:00,63433.285
2012-03-14 06:00:00,76506.62
2012-03-14 07:00:00,95992.74
2012-03-14 08:00:00,97576.43
2012-03-14 09:00:00,116517.93
2012-03-14 10:00:00,122836.836
2012-03-14 11:00:00,122639.914
2012-03-14 12:00:00,123520.69
2012-03-14 13:00:00,129942.75
2012-03-14 14:00:00,131101.66
2012-03-14 15:00:00,129337.82
2012-03-14 16:00:00,130271.17
2012-03-14 17:00:00,129541.84
2012-03-14 18:00:00,129893.77
2012-03-14 19:00:00,130196.016
2012-03-14 20:00:00,126648.62
2012-03-14 21:00:00,123658.86
2012-03-14 22:00:00,112070.945
2012-03-14 23:00:00,91226.45
2012-03-15 00:00:00,70943.26
2012-03-15 01:00:00,64086.098
2012-03-15 02:00:00,61475.91
2012-03-15 03:00:00,60182.137
2012-03-15 04:00:00,60769.69
2012-03-15 05:00:00,63122.566
2012-03-15 06:00:00,75795.086
2012-03-15 07:00:00,95502.51
2012-03-15 08:00:00,96414.336
2012-03-15 09:00:00,117243.87
2012-03-15 10:00:00,124706.68
2012-03-15 11:00:00,124373.61
2012-03-15 12:00:00,125750.38
2012-03-15 13:00:00,127115.78
2012-03-15 14:00:00,124315.91
2012-03-15 15:00:00,124146.82
2012-03-15 16:00:00,125620.55
2012-03-15 17:00:00,127324.5
2012-03-15 18:00:00,130153.055
2012-03-15 19:00:00,132103.72
2012-03-15 20:00:00,127536.266
2012-03-15 21:00:00,122792.66
2012-03-15 22:00:00,111920.21
2012-03-15 23:00:00,91143.445
2012-03-16 00:00:00,72114.51
2012-03-16 01:00:00,64329.836
2012-03-16 02:00:00,61572.164
2012-03-16 03:00:00,60249.266
2012-03-16 04:00:00,60931.707
2012-03-16 05:00:00,68511.15
2012-03-16 06:00:00,79718.98
2012-03-16 07:00:00,98495.484
2012-03-16 08:00:00,98807.32
2012-03-16 09:00:00,116529.65
2012-03-16 10:00:00,122243.14
2012-03-16 11:00:00,124494.68
2012-03-16 12:00:00,126025.05
2012-03-16 13:00:00,126232.62
2012-03-16 14:00:00,124265.43
2012-03-16 15:00:00,122864.47
2012-03-16 16:00:00,124835.0
2012-03-16 17:00:00,126221.98
2012-03-16 18:00:00,129844.48
2012-03-16 19:00:00,134303.58
2012-03-16 20:00:00,128146.85
2012-03-16 21:00:00,123570.14
2012-03-16 22:00:00,115253.47
2012-03-16 23:00:00,96987.47
2012-03-17 00:00:00,72872.62
2012-03-17 01:00:00,63786.79
2012-03-17 02:00:00,60837.57
2012-03-17 03:00:00,58236.727
2012-03-17 04:00:00,59547.387
2012-03-17 05:00:00,64839.28
2012-03-17 06:00:00,78300.47
2012-03-17 07:00:00,97444.016
2012-03-17 08:00:00,100920.83
2012-03-17 09:00:00,117187.664
2012-03-17 10:00:00,125993.15
2012-03-17 11:00:00,126506.04
2012-03-17 12:00:00,127450.695
2012-03-17 13:00:00,125070.96
2012-03-17 14:00:00,122278.19
2012-03-17 15:00:00,125643.43
2012-03-17 16:00:00,125635.06
2012-03-17 17:00:00,124889.66
2012-03-17 18:00:00,126854.15
2012-03-17 19:00:00,130585.8
2012-03-17 20:00:00,125983.05
2012-03-17 21:00:00,121650.82
2012-03-17 22:00:00,111919.14
2012-03-17 23:00:00,95025.6
2012-03-18 00:00:00,71785.01
2012-03-18 01:00:00,60143.36
2012-03-18 02:00:00,58451.27
2012-03-18 03:00:00,56518.844
2012-03-18 04:00:00,58586.074
2012-03-18 05:00:00,62346.598
2012-03-18 06:00:00,76896.875
2012-03-18 07:00:00,93373.04
2012-03-18 08:00:00,93151.53
2012-03-18 09:00:00,112812.05
2012-03-18 10:00:00,119302.09
2012-03-18 11:00:00,121836.26
2012-03-18 12:00:00,122160.15
2012-03-18 13:00:00,119814.695
2012-03-18 14:00:00,117430.766
2012-03-18 15:00:00,116709.84
2012-03-18 16:00:00,122018.016
2012-03-18 17:00:00,119704.664
2012-03-18 18:00:00,120472.88
2012-03-18 19:00:00,124593.66
2012-03-18 20:00:00,120535.3
2012-03-18 21:00:00,114580.28
2012-03-18 22:00:00,100438.3
2012-03-18 23:00:00,75522.6
2012-03-19 00:00:00,63765.92
2012-03-19 01:00:00,58199.508
2012-03-19 02:00:00,55891.004
2012-03-19 03:00:00,57272.246
2012-03-19 04:00:00,56506.67
2012-03-19 05:00:00,62096.496
2012-03-19 06:00:00,75170.21
2012-03-19 07:00:00,91492.1
2012-03-19 08:00:00,91621.484
2012-03-19 09:00:00,110288.836
2012-03-19 10:00:00,115999.09
2012-03-19 11:00:00,117039.664
2012-03-19 12:00:00,116205.37
2012-03-19 13:00:00,117557.414
2012-03-19 14:00:00,115540.57
2012-03-19 15:00:00,118734.26
2012-03-19 16:00:00,118772.33
2012-03-19 17:00:00,120228.34
2012-03-19 18:00:00,122792.63
2012-03-19 19:00:00,126367.18
2012-03-19 20:00:00,124183.45
2012-03-19 21:00:00,118168.25
2012-03-19 22:00:00,108413.45
2012-03-19 23:00:00,91034.72
2012-03-20 00:00:00,71321.04
2012-03-20 01:00:00,63500.668
2012-03-20 02:00:00,60342.74
2012-03-20 03:00:00,58476.81
2012-03-20 04:00:00,58600.344
2012-03-20 05:00:00,64468.81
2012-03-20 06:00:00,75806.016
2012-03-20 07:00:00,89742.555
2012-03-20 08:00:00,92719.12
2012-03-20 09:00:00,110629.49
2012-03-20 10:00:00,116601.53
2012-03-20 11:00:00,117522.36
2012-03-20 12:00:00,118416.78
2012-03-20 13:00:00,118545.766
2012-03-20 14:00:00,116588.48
2012-03-20 15:00:00,118393.66
2012-03-20 16:00:00,119774.21
2012-03-20 17:00:00,120060.516
2012-03-20 18:00:00,122367.56
2012-03-20 19:00:00,125700.625
2012-03-20 20:00:00,121891.32
2012-03-20 21:00:00,116864.484
2012-03-20 22:00:00,105231.24
2012-03-20 23:00:00,86511.37
2012-03-21 00:00:00,67383.625
2012-03-21 01:00:00,58740.742
2012-03-21 02:00:00,57454.42
2012-03-21 03:00:00,55327.03
2012-03-21 04:00:00,55961.07
2012-03-21 05:00:00,60999.445
2012-03-21 06:00:00,74063.28
2012-03-21 07:00:00,90470.445
2012-03-21 08:00:00,92096.484
2012-03-21 09:00:00,112506.63
2012-03-21 10:00:00,118932.516
2012-03-21 11:00:00,118826.62
2012-03-21 12:00:00,119087.17
2012-03-21 13:00:00,119853.86
2012-03-21 14:00:00,118472.93
2012-03-21 15:00:00,119827.87
2012-03-21 16:00:00,120643.3
2012-03-21 17:00:00,121209.34
2012-03-21 18:00:00,122529.78
2012-03-21 19:00:00,127421.48
2012-03-21 20:00:00,123093.78
2012-03-21 21:00:00,117915.81
2012-03-21 22:00:00,108035.9
2012-03-21 23:00:00,86289.9
2012-03-22 00:00:00,66152.1
2012-03-22 01:00:00,60344.176
2012-03-22 02:00:00,57294.523
2012-03-22 03:00:00,55983.277
2012-03-22 04:00:00,56654.707
2012-03-22 05:00:00,60954.99
2012-03-22 06:00:00,73910.2
2012-03-22 07:00:00,90790.69
2012-03-22 08:00:00,91871.2
2012-03-22 09:00:00,111920.61
2012-03-22 10:00:00,117199.74
2012-03-22 11:00:00,119431.234
2012-03-22 12:00:00,119165.336
2012-03-22 13:00:00,121049.31
2012-03-22 14:00:00,119859.29
2012-03-22 15:00:00,120870.42
2012-03-22 16:00:00,121467.586
2012-03-22 17:00:00,122360.65
2012-03-22 18:00:00,125407.31
2012-03-22 19:00:00,128649.81
2012-03-22 20:00:00,125264.234
2012-03-22 21:00:00,119807.71
2012-03-22 22:00:00,109856.08
2012-03-22 23:00:00,87994.586
2012-03-23 00:00:00,69132.66
2012-03-23 01:00:00,62470.74
2012-03-23 02:00:00,59429.707
2012-03-23 03:00:00,58276.574
2012-03-23 04:00:00,57620.793
2012-03-23 05:00:00,62114.5
